seniorcitizen,tenure,monthlycharges,avg_monthly_spend,partner_Yes,dependents_Yes,multiplelines_No phone service,multiplelines_Yes,internetservice_Fiber optic,internetservice_No,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No internet service,techsupport_Yes,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No internet service,streamingmovies_Yes,contract_One year,contract_Two year,paperlessbilling_Yes,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
0,-0.7073594915983407,0.39013368512007346,0.4066925723580144,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,1.6137012404433893,0.011243969082197169,0.04203833087668366,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,1.6137012404433893,-0.055227910924447524,0.010407480865528191,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.8702409464784621,0.2704843011081128,0.31939017154970484,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1.5322605130033284,0.014567563082529699,0.00461238051127631,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,-1.2774445836787656,-0.3244390249513595,-0.3234072569612904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,-0.30015585439803716,-1.304899255049372,-1.3097708013266092,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,1.6137012404433893,1.506861269231708,1.4187969573985935,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.9924020376385531,-1.4943441130683104,-1.4826146481701121,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1.6137012404433893,1.4586691562268908,1.4094342257952917,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.1145631287986442,-0.2995120699488677,-0.37674032071828134,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-0.015113308357824713,-0.47067716096597834,-0.43370690648200827,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0,1.6137012404433893,-0.010359391919962149,0.026257412252936246,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,1.5322605130033284,0.7723469951582818,0.6876257870815077,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False
0,-1.2774445836787656,-1.4843733310673135,-1.4795090738053804,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,-0.21871512695797646,0.3469269631157543,0.22176290361885534,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0.5956921474426305,-1.3082228490497045,-1.3424232947550998,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-0.0965540357978854,0.9734244321783826,1.0198019647196968,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,1.2879383306831464,-0.15659752793458118,-0.154955727460973,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0.3920903288424788,-1.3181936310507012,-1.2800030330285264,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,-1.2774445836787656,0.16911468409797886,0.16851572241219767,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2774445836787656,-1.5192710680708021,-1.5142915066903748,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.47353105628253944,-1.3265026160515319,-1.382238720369423,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,-1.2774445836787656,-0.46402997296531395,-0.46253698850126695,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.5444780367182193,-1.4677553610656522,-1.421887048399413,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,-0.13727439951791576,-0.6567984249845842,-0.7418816177960224,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,1.3286586944031769,1.1396041321949948,1.124816032845124,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False
1,-0.3408762181180675,0.9568064621767214,0.9796227337164359,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6137012404433893,1.1429277261953275,1.2694533368368333,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
0,1.5322605130033284,-0.8512286740040206,-0.8710531135076774,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
0,-0.5444780367182193,1.0648232671875193,0.8936291979444811,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.0331224013585834,0.8537750481664219,0.6630414688723186,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,1.4508197855632678,0.6726391751483144,0.586465138290079,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,1.6137012404433893,-1.3497677740538576,-1.3280260575701384,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,0.18848851024232702,-1.4943441130683104,-1.5391808666441156,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1.6137012404433893,1.7312038642541347,1.7551191589717512,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,0.26992923768238775,1.2127232002023045,1.2090158514504836,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,0.22920887396235737,-1.481049737066981,-1.5038306246196997,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,-0.5037576729981889,0.5546515881365197,0.6233374400416923,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.2367242199587352,-0.4806479429669752,-0.6091200985165992,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.0965540357978854,0.720831288153132,0.6571812993409012,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
0,-0.46303730927815856,-1.4893587220678117,-1.4885004510137463,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0.5956921474426305,0.35523594811658493,0.3532819793686558,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.8400143297628127,-1.4577845790646555,-1.4290386073999308,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,-1.1145631287986442,0.6626683931473177,0.4550567171314351,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.43281069256250915,-1.3397969920528607,-1.3802462503894006,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1.3286586944031769,0.6460504231456565,0.5681951801419652,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0.18848851024232702,-1.5093002860698053,-1.5331823518351206,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-0.8702409464784621,-1.4727407520661506,-1.430723323784869,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,-0.9109613101984924,1.0133075601823696,1.238655240840517,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,0.18848851024232702,1.0415581091851935,1.1196384399250294,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,-0.5851984004382496,-0.28289409994720643,-0.3604901153016411,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.5142514200025698,-0.7465354629935549,-0.790301607380497,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,-1.1960038562387048,-0.9742016520163136,-0.9655020100604675,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
